respid,status,language,gender,age,province,license_mutualfunds,license_insurance,license_securities,educ,marital_status,children,scn1a_name,scn1a_apr,scn1a_mtr,scn1a_solicit,scn1a_answer,scn1b_name,scn1b_apr,scn1b_mtr,scn1b_solicit,scn1b_answer,scn2a_name,scn2a_bequest,scn2a_rate,scn2a_health,scn2a_solicit,scn2a_payout,scn2a_comp,scn2a_answer,scn2b_name,scn2b_bequest,scn2b_rate,scn2b_health,scn2b_solicit,scn2b_payout,scn2b_comp,scn2b_answer,scn3a_name,scn3a_borrow,scn3a_health,scn3a_rate,scn3a_solicit,scn3a_answer,scn3b_name,scn3b_borrow,scn3b_health,scn3b_rate,scn3b_solicit,scn3b_answer,scn4a_name,scn4a_mutfees,scn4a_segfees,scn4a_solicit,scn4a_answer,scn4b_name,scn4b_mutfees,scn4b_segfees,scn4b_solicit,scn4b_answer,employment,certification_qafp,certification_cfp,certification_plfin,certification_dk,certification_pnts,certification_cim,certification_cfa,certification_clu,certification_cpa,certification_tep,certification_pfp,certification_rfp,certification_rrc,certification_chs,certification_cpfintl,certification_epc,certification_other,license_prod_ul,license_prod_mf,license_prod_segfund,license_prod_annuities,license_prod_ltci,license_prod_ilgic,license_prod_etf,work_experience,Q16dk_7777777,Q16dk_8888888,service,compensation,comp_salaryonly,comp_salarybonus,comp_commissions,comp_aum,comp_ffa,comp_other,refer,patience,risk,emo_extra_enthu,emo_criti_quarrel,emo_depend_selfdis,emo_anxious_upset,emo_open_complex,emo_reser_quiet,emo_sympa_warm,emo_disorg_careless,emo_calm_stable,emo_convent_uncreative,state_bequest,state_inherithome,state_sellhome,state_debtnogood,state_qualitylife,state_investshares,state_optimfinpl,income,income_dk_pnts,income_gt60k,income_lt160k,income_gt90k,income_lt30k,fparea_ag,fparea_credit,fparea_intl,fparea_divorce,fparea_educ,fparea_groupben,fparea_estate,fparea_execomp,fparea_insur,fparea_invest,fparea_mortgage,fparea_disabil,fparea_privbank,fparea_respinvest,fparea_retplan,fparea_smallbus,fparea_succplan,fparea_taxplan,prod_own_ul,prod_own_mf,prod_own_segfund,prod_own_annuities,prod_own_ltci,prod_own_ilgic,prod_own_etf,prod_own_realestate,value_realestate,value_realestate_dkpnts,prod_spouse_ul,prod_spouse_mf,prod_spouse_segfund,prod_spouse_annuities,prod_spouse_ltci,prod_spouse_ilgic,prod_spouse_etf,prod_spouse_realestate,db_plan,rrsp_own,rrsp_balance,rrsp_share,tfsa_own,tfsa_balance,tfsa_share,grouplan_own,grouplan_balance,grouplan_share,dcplan_own,dcplan_balance,dcplan_share,otheracc_own,otheracc_balance,otheracc_share,accounts_pnts,debt_thresh1,debt_thresh2,debt,debt_dk_pnts,debt_gt1,debt_lt2,stockmkt_expectation,Q32dk_7777777,stockmkt_confidence,stockmkt_40p,stockmkt_30_40,stockmkt_20_30,stockmkt_10_20,stockmkt_0_10,stockmkt_m10_0,stockmkt_m20_m10,stockmkt_m30_m20,stockmkt_m40_m30,stockmkt_m40p,selfass,selfconf,credits,timestamp,sample,income_impute,debt_impute,time,reminder
102536,complete,French,Woman,44,Quebec,yes,no,no,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Living common-law,no,Sally,2.5%,50%,UL prompt,RRSP,James,7.5%,30%,No prompt,Repay debt,Mary,alone and has no children,4%,excellent (above average),Mutual Funds prompt,"14,000",No prompt,Diversified MF with RATE and COMP,Suzie,with his/her partner who is 10 years younger,6%,good (average),No prompt,"15,750",Investment sale contributes to comp,"All life annuity with payout NAME (23,030.00 or 21,437.50)",Isabelle,3.5%,good (average),3%,Mortgage prompt,LTCI at cost NAME (280 or 210),Joe,1.5%,poor (below average),5%,No prompt,LTCI at cost NAME (280 or 210),Linda,2%,3%,ETF prompt,Mutual Fund of MUTFEES,Mike,1%,2%,No prompt,Mutual Fund of MUTFEES,Bank,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,12.0,0,0,Fin. plan. including implementation (sales),Salary plus bonus based on sales,no,yes,no,no,no,no,Frequently,Patient,Average fin risks for average returns,Agree strongly,Disagree strongly,Agree strongly,Disagree moderately,Agree strongly,Agree strongly,Agree strongly,Disagree strongly,Agree strongly,Disagree moderately,Strongly Disagree,Agree,Disagree,Agree,Agree,Disagree,Strongly Disagree,85000.0,0,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,,,no,no,no,no,no,no,no,no,yes,no,,,no,,,yes,25000.0,half,no,,,no,,,0,100000,50000,75000.0,0,,,6.0,0,Somewhat confident,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,It is about the same,"Yes, I have some confidence",,Tue Oct 19 11:49:43 UTC+0 2021,IQPF,85000.0,75000.0,Oct 19,0
100167,complete,French,Woman,55,Quebec,yes,no,yes,"University certificate, diploma, degree above the bachelor's level",Widowed,yes,Monica,5%,30%,No prompt,Repay debt,Sally,2.5%,50%,UL prompt,Repay debt,Suzie,with his/her partner who is 10 years younger,10%,excellent (above average),No prompt,"14,000",No prompt,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",Paul,alone and has no children,4%,good (average),Mutual Funds prompt,"15,750",Investment sale contributes to comp,Diversified MF with RATE and COMP,Justin,1.5%,poor (below average),3%,Mortgage prompt,Invest in funds at expected RATE,Sophie,2.5%,good (average),5%,No prompt,Invest in funds at expected RATE,Mike,3%,3%,ETF prompt,ETF,Greg,1%,2%,No prompt,Mutual Fund of MUTFEES,Bank,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,yes,20.0,0,0,Advice on investments,Primarily Assets under Management,no,no,no,yes,no,no,Frequently,Patient,Above average fin risks for above-average returns,Agree strongly,Agree strongly,Agree strongly,Disagree strongly,Agree strongly,Neither agree nor disagree,Agree strongly,Disagree strongly,Neither agree nor disagree,Neither agree nor disagree,Disagree,Disagree,Disagree,Agree,Don't know,Strongly Agree,Strongly Disagree,,1,pnts,,,,yes,no,no,no,yes,no,yes,no,yes,yes,yes,no,no,no,yes,no,no,yes,yes,yes,no,no,no,no,no,no,,,,,,,,,,,no,yes,1.0,almost all,yes,1.0,almost all,yes,1.0,almost all,no,,,yes,1.0,zero,0,100000,50000,0.0,0,,,7.0,0,Very confident,0.0,0.0,0.0,10.0,80.0,10.0,0.0,0.0,0.0,0.0,It is about the same,"Yes, I have some confidence",,Tue Oct 19 12:03:06 UTC+0 2021,IQPF,186000.0,0.0,Oct 19,0
100663,complete,French,Man,30,Quebec,yes,yes,no,"University certificate, diploma, degree above the bachelor's level",Living common-law,yes,Peter,2.5%,50%,No prompt,RRSP,Monica,5%,30%,UL prompt,TFSA,Suzie,with his/her partner who is 10 years younger,6%,poor (below average),Mutual Funds prompt,"15,750",No prompt,Seg funds with PAYOUT,John,alone and has no children,4%,excellent (above average),No prompt,"14,000",Investment sale contributes to comp,Diversified MF with RATE and COMP,Sophie,3.5%,excellent (above average),5%,No prompt,Invest in funds at expected RATE,Joe,1.5%,poor (below average),2%,Mortgage prompt,LTCI at cost NAME (280 or 210),Kate,2%,3%,No prompt,Mutual Fund of MUTFEES,Mike,3%,2%,ETF prompt,ETF,Financial Planning Firm,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,6.0,0,0,Fin. plan. including implementation (sales),Primarily Assets under Management,no,no,no,yes,no,no,Occasionally,Very patient,Substantial fin risks for substantial returns,Disagree a little,Agree moderately,Agree strongly,Agree a little,Neither agree nor disagree,Agree strongly,Neither agree nor disagree,Disagree moderately,Agree strongly,Agree strongly,Agree,Disagree,Agree,Agree,Agree,Strongly Agree,Strongly Disagree,100000.0,0,,,,,no,no,no,no,no,no,yes,no,yes,yes,yes,no,no,yes,yes,yes,no,yes,yes,yes,no,no,no,no,no,yes,550000.0,0.0,yes,no,yes,no,no,no,no,yes,no,yes,60000.0,almost all,yes,8000.0,almost all,no,,,no,,,yes,2000.0,almost all,0,550000,275000,442000.0,0,,,9.0,0,Very confident,1.0,5.0,10.0,15.0,60.0,9.0,0.0,0.0,0.0,0.0,It is better than average,"Yes, I have some confidence",,Tue Oct 19 12:34:21 UTC+0 2021,IQPF,100000.0,442000.0,Oct 19,0
101517,complete,French,Woman,52,Quebec,yes,no,no,University certificate or diploma below the bachelor's level,Living common-law,yes,Monica,7.5%,30%,UL prompt,RRSP,Sally,2.5%,50%,No prompt,RRSP,Paul,with his/her partner who is 10 years younger,4%,excellent (above average),No prompt,"14,000",No prompt,Diversified MF with RATE and COMP,John,alone and has no children,6%,poor (below average),Mutual Funds prompt,"15,750",Investment sale contributes to comp,"All life annuity with payout NAME (23,030.00 or 21,437.50)",Joe,3.5%,excellent (above average),5%,Mortgage prompt,Invest in funds at expected RATE,Isabelle,2.5%,good (average),3%,No prompt,Invest in funds at expected RATE,Mike,2%,4%,ETF prompt,ETF,Kate,3%,3%,No prompt,ETF,Investment / Mutual Fund Company,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,15.0,0,0,Fin. plan. including implementation (sales),Salary plus bonus based on sales,no,yes,no,no,no,no,Frequently,Patient,Average fin risks for average returns,Agree strongly,Agree moderately,Agree strongly,Disagree strongly,Agree strongly,Agree strongly,Agree strongly,Disagree strongly,Agree strongly,Disagree moderately,Disagree,Disagree,Strongly Disagree,Disagree,Disagree,Strongly Agree,Strongly Disagree,115000.0,0,,,,,no,no,no,no,yes,no,no,no,no,yes,yes,yes,no,yes,yes,no,no,yes,no,yes,no,no,no,no,no,yes,500000.0,0.0,no,yes,no,no,no,no,no,yes,yes,yes,1.0,almost all,yes,1.0,almost all,no,,,no,,,no,,,0,500000,250000,,1,no,yes,4.0,0,Very confident,0.0,0.0,0.0,15.0,55.0,20.0,10.0,0.0,0.0,0.0,It is better than average,"No, I have no confidence at all",,Tue Oct 19 12:48:40 UTC+0 2021,IQPF,115000.0,182929.0,Oct 19,0
102325,complete,French,Man,70,Quebec,yes,yes,no,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Married,yes,James,7.5%,50%,No prompt,UL,Peter,5%,30%,UL prompt,UL,Mary,with his/her partner who is 10 years younger,10%,good (average),Mutual Funds prompt,"14,000",No prompt,Diversified MF with RATE and COMP,Paul,alone and has no children,6%,poor (below average),No prompt,"15,750",Investment sale contributes to comp,Diversified MF with RATE and COMP,Justin,3.5%,poor (below average),2%,Mortgage prompt,Payoff mortgage,Sophie,2.5%,excellent (above average),3%,No prompt,Payoff mortgage,Linda,2%,4%,No prompt,Mutual Fund of MUTFEES,Mike,1%,2%,ETF prompt,Mutual Fund of MUTFEES,Financial Planning Firm,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,32.0,0,0,Fin. plan. including implementation (sales),Primarily commissions,no,no,yes,no,no,no,Occasionally,Impatient,Above average fin risks for above-average returns,Agree a little,Disagree strongly,Agree strongly,Disagree strongly,Agree strongly,Agree a little,Agree strongly,Disagree strongly,Agree strongly,Disagree strongly,Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Strongly Agree,Disagree,120000.0,0,,,,,no,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,no,no,no,yes,no,yes,yes,yes,no,no,no,no,yes,2000000.0,0.0,yes,yes,yes,no,no,no,no,yes,no,yes,200000.0,almost all,yes,90000.0,almost all,yes,200000.0,almost all,no,,,no,,,0,2000000,1000000,180000.0,0,,,10.0,0,Very confident,0.0,5.0,9.0,16.0,20.0,30.0,15.0,5.0,0.0,0.0,It is better than average,"Yes, I have some confidence",,Tue Oct 19 13:18:21 UTC+0 2021,IQPF,120000.0,180000.0,Oct 19,0
101287,complete,French,Man,59,Quebec,yes,no,no,"University certificate, diploma, degree above the bachelor's level",Divorced,yes,Peter,7.5%,50%,No prompt,Repay debt,James,2.5%,30%,UL prompt,Repay debt,John,alone and has no children,6%,excellent (above average),No prompt,"15,750",Investment sale contributes to comp,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",Suzie,with his/her partner who is 10 years younger,4%,good (average),Mutual Funds prompt,"14,000",No prompt,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",Sophie,2.5%,excellent (above average),2%,Mortgage prompt,LTCI at cost NAME (280 or 210),Isabelle,1.5%,good (average),3%,No prompt,LTCI at cost NAME (280 or 210),Mike,2%,3%,ETF prompt,ETF,Greg,3%,4%,No prompt,ETF,Self-employed,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,yes,24.0,0,0,Prefer not to say,Primarily fee for advice,no,no,no,no,yes,no,Occasionally,Patient,Average fin risks for average returns,Disagree moderately,Disagree strongly,Agree strongly,Disagree strongly,Agree moderately,Agree strongly,Agree moderately,Disagree strongly,Agree strongly,Agree a little,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Agree,Strongly Disagree,Strongly Disagree,30000.0,0,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,,,,,,,,,,,no,yes,645000.0,zero,yes,75000.0,zero,no,,,no,,,no,,,0,100000,50000,0.0,0,,,,1,Extremely confident,0.0,0.0,0.0,15.0,70.0,15.0,0.0,0.0,0.0,0.0,It is about the same,"No, I have no confidence at all",,Tue Oct 19 13:24:43 UTC+0 2021,IQPF,30000.0,0.0,Oct 19,0
102168,complete,French,Man,58,Quebec,yes,no,no,University certificate or diploma below the bachelor's level,Married,yes,James,5%,50%,UL prompt,RRSP,Sally,2.5%,30%,No prompt,TFSA,John,with his/her partner who is 10 years younger,6%,poor (below average),Mutual Funds prompt,"14,000",Investment sale contributes to comp,Seg funds with PAYOUT,Paul,alone and has no children,10%,good (average),No prompt,"15,750",No prompt,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",Isabelle,2.5%,poor (below average),2%,No prompt,LTCI at cost NAME (280 or 210),Justin,3.5%,excellent (above average),5%,Mortgage prompt,LTCI at cost NAME (280 or 210),Mike,1%,4%,No prompt,ETF,Kate,2%,2%,ETF prompt,Mutual Fund of MUTFEES,Insurance Company,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,yes,yes,no,no,no,20.0,0,0,Advice on investments,Salary plus bonus based on sales,no,yes,no,no,no,no,Occasionally,Patient,Above average fin risks for above-average returns,Agree strongly,Disagree a little,Agree strongly,Disagree a little,Agree strongly,Agree moderately,Agree strongly,Disagree strongly,Agree moderately,Disagree strongly,Disagree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Disagree,110000.0,0,,,,,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,yes,no,no,no,yes,yes,yes,no,no,yes,no,yes,450000.0,0.0,yes,yes,no,no,no,yes,no,yes,yes,yes,300000.0,half,yes,45000.0,almost all,no,,,no,,,no,,,0,450000,225000,60000.0,0,,,5.0,0,Very confident,0.0,0.0,0.0,10.0,50.0,30.0,10.0,0.0,0.0,0.0,It is about the same,"Yes, I have some confidence",,Tue Oct 19 14:05:43 UTC+0 2021,IQPF,110000.0,60000.0,Oct 19,0
100686,complete,French,Man,32,Quebec,no,no,no,"University certificate, diploma, degree above the bachelor's level",Living common-law,no,Peter,2.5%,30%,No prompt,Repay debt,James,7.5%,50%,UL prompt,Repay debt,Mary,alone and has no children,6%,excellent (above average),Mutual Funds prompt,"15,750",No prompt,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",Paul,with his/her partner who is 10 years younger,4%,poor (below average),No prompt,"14,000",Investment sale contributes to comp,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",Isabelle,1.5%,poor (below average),3%,No prompt,Invest in funds at expected RATE,Justin,3.5%,good (average),5%,Mortgage prompt,Invest in funds at expected RATE,Mike,1%,3%,ETF prompt,Mutual Fund of MUTFEES,Linda,2%,2%,No prompt,Mutual Fund of MUTFEES,Financial Planning Firm,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,5.0,0,0,Fin. plan. (without implementation),Primarily fee for advice,no,no,no,no,yes,no,Frequently,Very patient,Above average fin risks for above-average returns,Agree strongly,Agree a little,Agree strongly,Disagree a little,Agree strongly,Agree moderately,Agree strongly,Disagree strongly,Agree moderately,Disagree strongly,Disagree,Disagree,Agree,Strongly Disagree,Agree,Disagree,Disagree,375000.0,0,,,,,no,no,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,no,yes,no,no,no,no,yes,yes,500000.0,0.0,no,yes,yes,no,no,no,yes,yes,no,yes,35000.0,a quarter,yes,50000.0,zero,no,,,no,,,yes,150000.0,a quarter,0,500000,250000,10000.0,0,,,8.5,0,Somewhat confident,0.0,0.0,0.0,10.0,80.0,10.0,0.0,0.0,0.0,0.0,It is better than average,"Yes, I have some confidence",,Tue Oct 19 14:08:38 UTC+0 2021,IQPF,375000.0,10000.0,Oct 19,0
102655,complete,French,Man,42,Quebec,yes,no,no,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Single, never married",yes,Peter,7.5%,50%,UL prompt,RRSP,Sally,5%,30%,No prompt,TFSA,Mary,with his/her partner who is 10 years younger,10%,poor (below average),Mutual Funds prompt,"15,750",No prompt,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",John,alone and has no children,4%,excellent (above average),No prompt,"14,000",Investment sale contributes to comp,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",Joe,3.5%,poor (below average),2%,No prompt,LTCI at cost NAME (280 or 210),Sophie,2.5%,good (average),3%,Mortgage prompt,Invest in funds at expected RATE,Linda,3%,3%,No prompt,ETF,Greg,2%,2%,ETF prompt,ETF,Credit Union,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,,0,1,Prefer not to say,Salary only,yes,no,no,no,no,no,Frequently,Patient,Substantial fin risks for substantial returns,Disagree moderately,Disagree moderately,Agree strongly,Neither agree nor disagree,Agree moderately,Agree a little,Neither agree nor disagree,Disagree strongly,Agree strongly,Neither agree nor disagree,Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Agree,Disagree,107000.0,0,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,yes,no,yes,yes,400000.0,0.0,,,,,,,,,yes,yes,100000.0,almost all,yes,50000.0,almost all,no,,,no,,,yes,100000.0,half,0,400000,200000,180000.0,0,,,7.0,0,Not very confident,1.0,2.0,5.0,12.0,48.0,15.0,6.0,5.0,4.0,2.0,It is about the same,Don't know,,Tue Oct 19 14:27:23 UTC+0 2021,IQPF,107000.0,180000.0,Oct 19,0
101655,complete,French,Man,59,Quebec,yes,yes,yes,University certificate or diploma below the bachelor's level,Living common-law,yes,Sally,5%,50%,No prompt,RRSP,Monica,2.5%,30%,UL prompt,TFSA,John,with his/her partner who is 10 years younger,10%,poor (below average),Mutual Funds prompt,"14,000",Investment sale contributes to comp,Diversified MF with RATE and COMP,Suzie,alone and has no children,4%,good (average),No prompt,"15,750",No prompt,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",Isabelle,2.5%,excellent (above average),3%,Mortgage prompt,LTCI at cost NAME (280 or 210),Justin,3.5%,poor (below average),5%,No prompt,Invest in funds at expected RATE,Mike,3%,4%,No prompt,Index-Linked GIC,Kate,1%,3%,ETF prompt,Index-Linked GIC,Self-employed,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,20.0,0,0,Fin. plan. including implementation (sales),Primarily Assets under Management,no,no,no,yes,no,no,Occasionally,Patient,Average fin risks for average returns,Neither agree nor disagree,Disagree moderately,Agree strongly,Disagree moderately,Neither agree nor disagree,Agree moderately,Agree strongly,Disagree strongly,Agree moderately,Agree a little,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Strongly Disagree,225000.0,0,,,,,no,no,no,no,no,no,no,no,yes,yes,no,no,yes,no,yes,yes,no,yes,no,yes,yes,no,no,no,no,yes,350000.0,0.0,no,yes,no,no,no,no,yes,yes,no,yes,500000.0,half,yes,120000.0,half,no,,,no,,,yes,150000.0,half,0,350000,175000,180000.0,0,,,5.0,0,Somewhat confident,0.0,0.0,5.0,15.0,50.0,20.0,7.0,3.0,0.0,0.0,It is about the same,"Yes, I have some confidence",,Tue Oct 19 14:45:40 UTC+0 2021,IQPF,225000.0,180000.0,Oct 19,0
101771,complete,French,Woman,49,Quebec,yes,yes,no,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Single, never married",yes,Monica,5%,50%,UL prompt,RRSP,Sally,2.5%,30%,No prompt,TFSA,Paul,alone and has no children,10%,good (average),Mutual Funds prompt,"15,750",Investment sale contributes to comp,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",Mary,with his/her partner who is 10 years younger,6%,excellent (above average),No prompt,"14,000",No prompt,Diversified MF with RATE and COMP,Justin,1.5%,excellent (above average),5%,Mortgage prompt,Invest in funds at expected RATE,Sophie,3.5%,poor (below average),2%,No prompt,Invest in funds at expected RATE,Greg,3%,2%,ETF prompt,Index-Linked GIC,Mike,1%,4%,No prompt,Index-Linked GIC,Self-employed,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,21.0,0,0,Fin. plan. including implementation (sales),Primarily commissions,no,no,yes,no,no,no,Occasionally,Don't know,Average fin risks for average returns,Agree moderately,Disagree strongly,Agree moderately,Disagree moderately,Agree strongly,Agree strongly,Agree strongly,Disagree moderately,Agree strongly,Disagree moderately,Strongly Disagree,Strongly Disagree,Disagree,Agree,Disagree,Disagree,Strongly Disagree,,1,D/k,,,,no,no,no,yes,yes,no,yes,no,yes,yes,no,no,no,no,yes,no,no,yes,yes,yes,no,no,no,no,no,yes,,1.0,,,,,,,,,no,yes,111.0,half,yes,111.0,half,no,,,no,,,yes,111.0,half,0,500000,250000,,1,no,yes,,1,Prefer not to say,0.0,0.0,5.0,75.0,20.0,0.0,0.0,0.0,0.0,0.0,It is better than average,"Yes, I have some confidence",,Tue Oct 19 15:38:54 UTC+0 2021,IQPF,30000.0,0.0,Oct 19,0
100039,complete,French,Woman,48,Quebec,yes,no,no,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Living common-law,yes,Monica,7.5%,30%,UL prompt,RRSP,James,2.5%,50%,No prompt,RRSP,Mary,alone and has no children,6%,good (average),No prompt,"15,750",No prompt,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",Suzie,with his/her partner who is 10 years younger,10%,excellent (above average),Mutual Funds prompt,"14,000",Investment sale contributes to comp,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",Isabelle,2.5%,poor (below average),3%,Mortgage prompt,Payoff mortgage,Sophie,1.5%,excellent (above average),5%,No prompt,LTCI at cost NAME (280 or 210),Greg,2%,2%,ETF prompt,ETF,Mike,3%,4%,No prompt,Index-Linked GIC,Credit Union,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,yes,no,16.0,0,0,Fin. plan. including implementation (sales),Salary plus bonus based on sales,no,yes,no,no,no,no,Occasionally,Very patient,Above average fin risks for above-average returns,Neither agree nor disagree,Neither agree nor disagree,Agree strongly,Disagree moderately,Agree strongly,Agree strongly,Agree moderately,Disagree strongly,Agree strongly,Disagree moderately,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Strongly Disagree,110000.0,0,,,,,no,no,no,no,yes,no,no,no,no,yes,yes,no,no,yes,yes,no,no,yes,no,no,yes,no,no,no,no,yes,700000.0,0.0,no,no,no,no,no,no,no,no,yes,yes,145000.0,almost all,yes,10000.0,almost all,no,,,no,,,yes,10000.0,almost all,0,700000,350000,280000.0,0,,,7.0,0,Very confident,5.0,5.0,5.0,5.0,50.0,10.0,5.0,5.0,5.0,5.0,It is better than average,"Yes, I have some confidence",,Mon Nov 1 13:53:56 UTC+0 2021,IQPF,110000.0,280000.0,Nov 1 ,1
100628,complete,French,Woman,54,Quebec,no,no,yes,"University certificate, diploma, degree above the bachelor's level","Single, never married",no,James,2.5%,30%,UL prompt,Repay debt,Sally,5%,50%,No prompt,Repay debt,John,with his/her partner who is 10 years younger,10%,good (average),No prompt,"15,750",No prompt,Diversified MF with RATE and COMP,Mary,alone and has no children,6%,excellent (above average),Mutual Funds prompt,"14,000",Investment sale contributes to comp,Diversified MF with RATE and COMP,Justin,1.5%,good (average),2%,No prompt,Invest in funds at expected RATE,Isabelle,2.5%,poor (below average),5%,Mortgage prompt,LTCI at cost NAME (280 or 210),Greg,3%,3%,No prompt,ETF,Kate,1%,4%,ETF prompt,ETF,Bank,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,yes,3.0,0,0,Fin. plan. including implementation (sales),Primarily commissions,no,no,yes,no,no,no,Frequently,Patient,Average fin risks for average returns,Agree moderately,Disagree strongly,Agree strongly,Agree a little,Disagree a little,Agree strongly,Agree strongly,Disagree strongly,Agree moderately,Agree moderately,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Disagree,Strongly Disagree,90000.0,0,,,,,no,no,no,yes,yes,yes,yes,no,no,yes,yes,no,no,no,yes,no,no,yes,yes,yes,no,no,yes,no,no,no,,,,,,,,,,,yes,no,,,no,,,no,,,no,,,no,,,0,100000,50000,230000.0,0,,,,1,Prefer not to say,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,It is better than average,"Yes, I have some confidence",,Tue Oct 19 16:55:56 UTC+0 2021,IQPF,90000.0,230000.0,Oct 19,0
102391,complete,English,Prefer not to say,45,Quebec,no,yes,no,"University certificate, diploma, degree above the bachelor's level",Married,yes,Monica,5%,50%,No prompt,Repay debt,James,2.5%,30%,UL prompt,Repay debt,Mary,alone and has no children,4%,excellent (above average),Mutual Funds prompt,"15,750",No prompt,"All life annuity with payout NAME (23,030.00 or 21,437.50)",John,with his/her partner who is 10 years younger,10%,poor (below average),No prompt,"14,000",Investment sale contributes to comp,"All life annuity with payout NAME (23,030.00 or 21,437.50)",Justin,3.5%,poor (below average),2%,Mortgage prompt,LTCI at cost NAME (280 or 210),Joe,1.5%,good (average),3%,No prompt,LTCI at cost NAME (280 or 210),Linda,1%,4%,No prompt,ETF,Mike,3%,2%,ETF prompt,ETF,Prefer not to say,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,,0,1,Prefer not to say,Other,no,no,no,no,no,yes,Prefer not to say,Prefer not to say,No risk for small but certain return,Disagree strongly,Disagree moderately,Don't know,Disagree a little,Disagree moderately,Disagree a little,Agree moderately,Disagree a little,Neither agree nor disagree,Agree a little,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,1,pnts,,,,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,,,no,no,no,no,no,no,yes,no,pnts,yes,1.0,zero,no,,,yes,1.0,zero,no,,,yes,1.0,zero,0,100000,50000,1.0,0,,,1.0,0,Somewhat confident,5.0,30.0,30.0,20.0,10.0,5.0,0.0,0.0,0.0,0.0,It is better than average,Prefer not to say,,Tue Oct 19 17:18:20 UTC+0 2021,IQPF,85000.0,1.0,Oct 19,0
