respid,status,l,QA,QB,QC,QD_1,QD_2,QD_3,Q1,Q2,Q3,NAMExS_1,APR_1,MTR_1,SOLICITxS_1,Q4,NAMExS_2,APR_2,MTR_2,SOLICITxS_2,Q5,NAMExL_1,BEQUESTxL_1,RATExL_1,HEALTHxL_1,SOLICITxL_1,PAYOUT_1,COMP_1,Q6,NAMExL_2,BEQUESTxL_2,RATExL_2,HEALTHxL_2,SOLICITxL_2,PAYOUT_2,COMP_2,Q7,NAMExC_1,BORROW_1,HEALTHxC_1,RATExC_1,SOLICITxC_1,Q8,NAMExC_2,BORROW_2,HEALTHxC_2,RATExC_2,SOLICITxC_2,Q9,NAMExI_1,MUTFEES_1,SEGFEES_1,SOLICITxI_1,Q10,NAMExI_2,MUTFEES_2,SEGFEES_2,SOLICITxI_2,Q11,Q12,Q13_1,Q13_2,Q13_3,Q13_7777777,Q13_8888888,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q14_7,Q14_8,Q14_9,Q14_10,Q14_11,Q14_12,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q15_7,Q16,Q16dk_7777777,Q16dk_8888888,Q17,Q18,hQ18_1,hQ18_2,hQ18_3,hQ18_4,hQ18_5,hQ18_6,Q19,Q20,Q21,Q22_1,Q22_2,Q22_3,Q22_4,Q22_5,Q22_6,Q22_7,Q22_8,Q22_9,Q22_10,Q23_1,Q23_2,Q23_3,Q23_4,Q23_5,Q23_6,Q23_7,Q24,Q24dk_9999999,Q24a,Q24b,Q24c,Q24d,Q25_1,Q25_2,Q25_3,Q25_4,Q25_5,Q25_6,Q25_7,Q25_8,Q25_9,Q25_10,Q25_11,Q25_12,Q25_13,Q25_14,Q25_15,Q25_16,Q25_17,Q25_18,Q26_1,Q26_2,Q26_3,Q26_4,Q26_5,Q26_6,Q26_7,Q26_8,Q27,Q27dk_9999999,Q28_1,Q28_2,Q28_3,Q28_4,Q28_5,Q28_6,Q28_7,Q28_8,Q29,Q30x1_1,Q30x2_1,Q30x3_1,Q30x1_2,Q30x2_2,Q30x3_2,Q30x1_3,Q30x2_3,Q30x3_3,Q30x1_4,Q30x2_4,Q30x3_4,Q30x1_5,Q30x2_5,Q30x3_5,Q30x1_9999999,hQ31Num1,hQ31Num2,Q31,Q31dk_9999999,Q31a,Q31b,Q32,Q32dk_7777777,Q33,Q34_1,Q34_2,Q34_3,Q34_4,Q34_5,Q34_6,Q34_7,Q34_8,Q34_9,Q34_10,Q35,Q36,Q39,timestamp,sample
100800,complete,3084,1,50,6,1,1,0,6,2,1,1,3,1,0,4,3,1,2,1,1,3,1,3,1,1,2,1,2,2,2,2,2,0,1,0,3,1,2,1,3,0,3,3,1,2,2,1,1,4,1,2,1,4,3,3,1,0,2,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,22.0,0,0,2,4,0,0,0,1,0,0,1,2,2,4,1,7,2,7,7,7,1,7,3,4,4,3,3,5,4,2,250000.0,0,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,200000.0,4.0,1,25000.0,3.0,0,,,0,,,0,,,0,100000,50000,210000.0,0,,,4.0,0,3,0.0,0.0,0.0,10.0,60.0,20.0,10.0,0.0,0.0,0.0,7777777,3,,Mon Oct 18 17:01:08 UTC+0 2021,1
101615,complete,3084,1,55,6,0,1,0,7,1,1,4,2,2,0,1,2,3,1,1,1,1,2,2,1,1,2,0,2,3,1,3,2,0,1,1,2,4,2,2,1,0,3,2,1,3,3,1,3,3,3,2,0,2,1,1,3,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,17.0,0,0,4,3,0,0,1,0,0,0,1,1,2,1,1,7,2,6,6,7,4,7,4,4,3,2,2,2,5,2,,1,8888888.0,,,,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,0.0,5.0,1,0.0,2.0,0,,,0,,,0,,,0,500000,250000,,1,9999999.0,,6.0,0,3,0.0,0.0,0.0,20.0,50.0,20.0,10.0,0.0,0.0,0.0,7777777,1,,Mon Oct 18 17:25:48 UTC+0 2021,1
101377,complete,3084,2,44,6,1,1,0,5,1,1,1,1,1,1,1,3,3,2,0,1,3,2,3,3,0,1,1,3,1,1,2,1,1,2,0,1,4,2,3,3,0,1,3,3,2,1,1,3,2,1,3,1,2,3,2,1,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,20.0,0,0,4,5,0,0,0,0,1,0,2,1,2,3,6,7,2,7,4,7,1,4,7,2,2,4,3,3,4,2,125000.0,0,,,,,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1250000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,300000.0,5.0,1,60000.0,5.0,0,,,0,,,1,300000.0,5.0,0,1250000,625000,50000.0,0,,,8.0,0,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1,1,,Mon Oct 18 17:41:31 UTC+0 2021,1
100467,complete,3084,1,33,6,1,0,0,6,2,2,1,3,1,1,4,3,1,2,0,1,1,2,3,3,1,2,0,2,4,1,1,2,0,1,1,1,2,3,1,1,1,2,3,1,2,2,0,2,2,3,2,1,1,3,1,1,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7.0,0,0,2,3,0,0,1,0,0,0,1,2,1,6,1,7,2,6,6,7,1,6,5,3,3,3,2,3,4,4,107000.0,0,,,,,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,5500.0,5.0,1,44000.0,5.0,0,,,1,33000.0,5.0,0,,,0,100000,50000,0.0,0,,,5.0,0,3,0.0,5.0,5.0,10.0,60.0,10.0,5.0,5.0,0.0,0.0,1,2,,Mon Oct 18 19:59:54 UTC+0 2021,1
102055,complete,3084,1,64,6,1,1,0,2,1,1,2,1,1,1,2,3,2,2,0,1,2,1,2,2,0,1,1,1,4,2,3,3,1,2,0,3,4,3,2,2,1,3,2,1,1,3,0,3,3,2,1,0,3,1,1,3,1,2,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,34.0,0,0,4,3,0,0,1,0,0,0,2,3,2,6,3,7,2,6,6,7,1,1,4,3,4,4,4,3,5,4,73000.0,0,,,,,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1,30000.0,4.0,1,12000.0,5.0,0,,,0,,,0,,,0,100000,50000,350000.0,0,,,8.0,0,3,0.0,2.0,5.0,20.0,60.0,10.0,3.0,0.0,0.0,0.0,2,2,,Mon Oct 18 17:32:50 UTC+0 2021,1
100614,complete,3084,2,49,6,1,1,0,6,4,1,1,2,2,0,4,4,3,1,1,4,1,2,1,1,0,1,0,3,4,1,3,2,1,2,1,3,1,3,1,3,0,3,4,1,3,1,1,3,2,1,3,0,2,1,2,1,1,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,21.0,0,0,4,3,0,0,1,0,0,0,2,2,3,6,6,7,5,7,4,7,2,7,2,1,1,2,3,3,3,3,110000.0,0,,,,,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,350000.0,0.0,,,,,,,,,2,0,,,0,,,0,,,0,,,0,,,1,350000,175000,0.0,0,,,5.0,0,3,0.0,0.0,0.0,20.0,60.0,20.0,0.0,0.0,0.0,0.0,1,2,,Mon Oct 18 17:53:52 UTC+0 2021,1
102570,complete,3084,2,41,6,1,0,1,6,2,1,3,1,1,0,1,1,3,2,1,1,2,1,1,2,1,2,1,1,4,2,2,3,0,1,0,1,4,1,1,1,0,3,3,3,2,3,1,3,3,3,1,1,4,4,1,2,0,4,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,12.0,0,0,4,2,0,1,0,0,0,0,1,2,3,6,2,7,5,7,1,6,1,5,5,2,2,3,3,3,5,3,85000.0,0,,,,,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,650000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,100000.0,4.0,0,,,0,,,0,,,0,,,0,650000,325000,175000.0,0,,,6.0,0,3,0.0,0.0,0.0,20.0,70.0,10.0,0.0,0.0,0.0,0.0,2,7777777,,Mon Oct 18 17:50:00 UTC+0 2021,1
100622,complete,3084,1,38,6,1,0,1,7,2,1,3,2,1,0,1,1,1,2,1,1,2,2,1,1,1,1,1,2,3,1,2,3,0,2,0,2,3,2,2,1,0,3,1,3,1,2,1,3,2,1,1,1,2,4,3,3,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,3.0,0,0,4,2,0,1,0,0,0,0,2,2,2,5,4,1,2,1,5,1,7,1,6,5,3,4,3,3,4,3,63000.0,0,,,,,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,250000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,5000.0,3.0,1,35000.0,3.0,1,2000.0,3.0,0,,,1,63000.0,4.0,0,250000,125000,70000.0,0,,,4.0,0,3,5.0,35.0,25.0,15.0,5.0,15.0,0.0,0.0,0.0,0.0,1,2,,Mon Oct 18 17:30:17 UTC+0 2021,1
100851,complete,3084,1,35,6,1,1,0,6,1,1,1,2,2,0,1,3,3,1,1,4,2,2,1,2,1,2,0,2,1,1,2,1,0,1,1,2,1,2,2,2,1,2,3,1,1,1,0,3,2,2,1,1,1,1,3,3,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,12.0,0,0,4,4,0,0,0,1,0,0,1,2,2,1,1,7,3,7,5,7,2,7,4,5,3,3,3,3,3,3,240000.0,0,,,,,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1300000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,150000.0,5.0,1,15000.0,4.0,0,,,0,,,1,10000.0,5.0,0,1300000,650000,500000.0,0,,,12.0,0,3,0.0,0.0,5.0,40.0,50.0,5.0,0.0,0.0,0.0,0.0,1,2,,Mon Oct 18 17:28:37 UTC+0 2021,1
101839,complete,3084,2,51,5,1,0,0,5,1,1,4,1,2,1,1,2,2,1,0,4,4,2,2,1,1,1,1,1,2,1,3,2,0,2,0,1,3,1,1,1,0,2,2,3,3,3,1,2,3,3,3,0,2,2,1,1,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15.0,0,0,2,2,0,1,0,0,0,0,2,2,3,3,3,1,5,5,5,5,3,7,7,3,3,3,4,4,4,3,95000.0,0,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,100000.0,4.0,1,20000.0,4.0,1,25000.0,4.0,1,520000.0,4.0,0,,,0,100000,50000,70000.0,0,,,7.0,0,2,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,2,2,,Mon Oct 18 17:38:32 UTC+0 2021,1
102412,complete,3084,1,40,6,1,1,0,6,1,1,3,1,2,0,1,4,2,1,1,2,3,1,3,3,0,1,0,2,1,2,2,2,1,2,1,3,2,3,3,3,1,2,4,1,2,1,0,2,2,3,2,1,4,4,2,3,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13.0,0,0,4,2,0,1,0,0,0,0,1,1,2,7,1,7,2,6,3,7,2,6,2,3,2,2,3,4,5,2,170000.0,0,,,,,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,650000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0,,,0,,,1,500000.0,5.0,0,,,0,,,0,650000,325000,240000.0,0,,,8.0,0,3,0.0,2.5,6.0,8.0,35.0,35.0,7.0,4.0,2.5,0.0,2,2,,Mon Oct 18 17:27:31 UTC+0 2021,1
100775,complete,9,1,51,6,1,1,0,5,1,1,2,2,1,1,1,3,3,2,0,1,1,1,1,3,1,1,1,2,2,2,2,2,0,2,0,2,3,2,1,3,0,2,1,1,3,1,1,2,2,1,1,0,2,1,2,2,1,1,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,25.0,0,0,4,4,0,0,0,1,0,0,1,2,2,4,3,6,4,7,6,7,1,7,2,5,4,5,5,3,3,2,,1,1.0,2.0,,,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0,,,0,,,0,,,0,,,0,,,1,100000,50000,,1,2.0,2.0,7.0,0,3,0.0,0.0,0.0,10.0,50.0,20.0,20.0,0.0,0.0,0.0,1,2,,Mon Oct 18 19:36:00 UTC+0 2021,1
101130,complete,3084,1,59,6,1,1,0,5,1,1,3,1,1,1,4,4,2,2,0,1,2,1,1,1,0,2,1,4,3,2,2,3,1,1,0,3,3,3,3,3,1,3,2,1,2,2,0,3,2,1,1,1,2,4,3,2,0,2,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,17.0,0,0,1,3,0,0,1,0,0,0,2,2,4,6,1,7,6,6,3,7,1,6,3,3,1,2,4,4,4,3,,1,1.0,1.0,2.0,,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,70000.0,5.0,1,75000.0,2.0,0,,,0,,,1,150000.0,2.0,0,100000,50000,1.0,0,,,0.0,0,3,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,7777777,2,,Mon Oct 18 17:41:06 UTC+0 2021,1
102287,complete,3084,1,49,6,1,1,0,6,2,1,2,2,2,1,1,1,3,1,0,4,3,1,3,1,0,1,1,3,1,2,2,2,1,2,0,1,4,2,2,2,0,3,3,3,3,3,1,2,3,2,2,1,2,4,3,1,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,15.0,0,0,4,4,0,0,0,1,0,0,1,2,2,3,3,1,1,7,6,6,1,6,2,2,2,2,3,3,3,2,750000.0,0,,,,,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,2500000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,400000.0,5.0,1,325000.0,5.0,0,,,0,,,1,250000.0,5.0,0,2500000,1250000,550000.0,0,,,7.5,0,3,0.0,0.0,0.0,25.0,60.0,10.0,5.0,0.0,0.0,0.0,1,7777777,,Mon Oct 18 17:34:30 UTC+0 2021,1
101628,complete,3084,1,63,6,0,0,0,6,2,1,2,3,2,0,4,1,1,1,1,2,2,2,2,3,0,1,1,1,4,1,3,2,1,2,0,4,3,1,2,3,0,2,1,3,1,2,1,1,3,1,3,0,2,4,2,2,1,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25.0,0,0,3,1,1,0,0,0,0,0,1,2,2,7,1,7,1,7,6,7,1,7,1,2,2,5,4,2,3,2,200000.0,0,,,,,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,,,0,,,0,,,0,,,0,,,1,100000,50000,0.0,0,,,5.0,0,2,1.0,1.0,10.0,20.0,35.0,20.0,10.0,1.0,1.0,1.0,1,3,,Mon Oct 18 17:35:13 UTC+0 2021,1
102040,complete,3084,2,65,6,1,1,1,5,2,1,1,2,2,0,1,4,3,1,1,4,3,2,2,3,1,2,1,2,2,1,1,1,0,1,0,2,4,2,1,3,1,2,3,1,3,1,0,2,1,2,3,1,1,2,3,1,0,1,5,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,23.0,0,0,2,4,0,0,0,1,0,0,1,2,2,7,3,7,4,6,4,7,1,6,3,3,3,3,5,3,5,3,,1,1.0,2.0,,,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1,0.0,4.0,1,0.0,4.0,0,,,1,0.0,4.0,1,0.0,5.0,0,500000,250000,0.0,0,,,5.0,0,3,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2,8888888,,Mon Oct 18 17:51:58 UTC+0 2021,1
102691,complete,3084,1,36,6,1,1,0,6,1,1,3,1,1,0,1,2,2,2,1,4,2,2,2,2,0,1,1,3,3,1,1,3,1,2,0,3,1,2,2,3,1,3,4,3,3,1,0,3,4,3,3,0,4,3,2,1,1,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,10.0,0,0,4,3,0,0,1,0,0,0,1,2,2,4,2,7,3,7,7,7,4,5,2,4,4,4,4,2,4,1,140000.0,0,,,,,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0,,,0,,,0,,,0,,,0,,,1,100000,50000,,1,9999999.0,,,1,2,0.0,15.0,20.0,55.0,10.0,0.0,0.0,0.0,0.0,0.0,2,2,,Mon Oct 18 17:38:42 UTC+0 2021,1
101381,complete,3084,1,61,6,1,1,0,5,5,1,4,2,1,0,4,1,1,2,1,1,4,2,2,2,1,1,1,2,3,1,1,1,0,2,0,1,3,3,2,3,1,2,4,1,3,1,0,2,1,1,1,1,2,2,3,3,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,40.0,0,0,4,4,0,0,0,1,0,0,1,1,2,1,1,5,1,5,5,5,1,5,1,2,2,3,5,2,4,4,,1,1.0,2.0,,,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,,,,,,,,,,,2,0,,,0,,,0,,,0,,,0,,,1,100000,50000,,1,9999999.0,,,1,8888888,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1,8888888,,Mon Oct 18 17:28:19 UTC+0 2021,1
102450,complete,9,2,40,6,1,0,0,6,2,2,1,1,1,1,4,2,3,2,0,4,3,2,3,1,1,1,0,1,1,1,2,2,0,2,1,1,1,3,3,2,0,2,2,2,1,1,1,2,2,1,1,1,2,3,2,3,0,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.0,0,0,3,6,0,0,0,0,0,1,8888888,1,2,5,2,7,3,7,5,7,1,4,1,2,1,1,4,3,1,2,,1,8888888.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,,,0,,,0,,,0,,,0,,,1,100000,50000,,1,9999999.0,,7.0,0,3,5.0,5.0,5.0,20.0,30.0,15.0,5.0,5.0,5.0,5.0,1,7777777,,Mon Oct 18 17:45:06 UTC+0 2021,1
100722,complete,3084,1,30,6,1,1,1,7,2,2,2,2,1,1,4,4,3,2,0,4,3,2,2,3,0,2,0,2,1,1,3,2,1,1,1,3,3,1,3,3,1,2,2,2,1,2,0,2,4,3,3,1,2,1,1,2,0,4,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2.0,0,0,4,6,0,0,0,0,0,1,2,2,2,7,2,7,2,7,3,6,1,6,6,4,4,4,4,3,3,2,135000.0,0,,,,,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1600000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,75000.0,5.0,1,75500.0,3.0,0,,,1,30000.0,5.0,0,,,0,1600000,800000,0.0,0,,,,1,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1,1,,Mon Oct 18 18:27:02 UTC+0 2021,1
100045,complete,3084,2,53,6,0,0,0,6,1,1,4,2,2,0,4,1,3,1,1,4,2,1,3,2,1,2,1,4,4,2,1,1,0,1,0,1,4,3,2,3,1,2,2,2,1,1,0,1,1,1,1,1,4,2,3,2,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25.0,0,0,3,6,0,0,0,0,0,1,1,1,1,5,1,7,1,7,7,7,1,7,2,2,3,4,3,4,4,3,225000.0,0,,,,,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2,1,950000.0,5.0,1,110000.0,5.0,0,,,0,,,1,115000.0,4.0,0,100000,50000,0.0,0,,,5.0,0,3,0.0,0.0,10.0,10.0,40.0,30.0,10.0,0.0,0.0,0.0,1,2,,Mon Oct 18 18:13:52 UTC+0 2021,1
102552,complete,3084,2,41,6,1,0,0,6,1,1,1,3,1,1,4,4,2,2,0,1,3,1,3,2,0,1,1,2,1,2,1,3,1,2,0,1,2,1,1,1,1,3,1,2,2,3,0,3,3,1,3,1,2,1,2,2,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.0,0,0,4,2,0,1,0,0,0,0,2,2,2,7,5,7,5,7,2,7,1,3,2,3,4,3,3,4,3,3,250000.0,0,,,,,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,25000.0,5.0,1,25000.0,5.0,0,,,0,,,1,150000.0,4.0,0,100000,50000,110000.0,0,,,7.0,0,2,0.0,0.0,5.0,10.0,70.0,10.0,5.0,0.0,0.0,0.0,1,2,,Mon Oct 18 18:51:58 UTC+0 2021,1
102783,complete,3084,1,35,6,1,0,0,6,2,2,4,2,1,1,1,2,3,2,0,1,2,1,3,3,1,2,0,2,3,2,2,1,0,1,1,1,4,2,1,1,1,3,2,3,3,3,0,3,2,3,2,0,1,1,2,3,1,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,10.0,0,0,2,4,0,0,0,1,0,0,4,3,1,1,5,1,1,2,4,5,2,1,1,1,5,1,3,3,5,4,145000.0,0,,,,,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,300000.0,5.0,1,10000.0,5.0,1,16000.0,5.0,0,,,0,,,0,100000,50000,130000.0,0,,,6.0,0,2,5.0,10.0,10.0,10.0,25.0,15.0,10.0,5.0,5.0,5.0,2,1,,Mon Oct 18 18:27:23 UTC+0 2021,1
102492,complete,3084,1,40,6,1,1,0,6,2,1,4,1,1,0,1,1,3,2,1,2,4,2,3,1,1,2,0,2,2,1,2,3,0,1,1,2,1,1,1,2,1,3,4,2,3,1,0,2,1,1,1,0,1,3,2,2,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,12.0,0,0,2,2,0,1,0,0,0,0,1,2,2,5,3,6,4,7,6,6,1,6,2,3,3,3,3,3,4,3,100000.0,0,,,,,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,650000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,50000.0,5.0,1,40000.0,4.0,1,0.0,5.0,0,,,0,,,0,650000,325000,200000.0,0,,,8.0,0,3,0.0,0.0,10.0,30.0,50.0,10.0,0.0,0.0,0.0,0.0,1,2,,Mon Oct 18 18:47:25 UTC+0 2021,1
101557,complete,3084,1,51,6,1,0,0,6,2,1,3,1,1,1,2,4,2,2,0,1,1,1,1,1,1,1,0,2,3,2,3,2,0,2,1,3,2,1,2,3,1,2,1,3,1,1,0,3,1,3,1,1,3,3,2,2,0,4,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22.0,0,0,2,1,1,0,0,0,0,0,2,1,2,4,1,7,3,5,6,1,1,6,3,3,3,3,3,3,3,2,,1,1.0,8888888.0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.0,3.0,1,0.0,3.0,0,,,0,,,0,,,0,100000,50000,50000.0,0,,,6.0,0,4,5.0,5.0,5.0,10.0,40.0,10.0,10.0,5.0,5.0,5.0,1,7777777,,Mon Oct 18 19:20:53 UTC+0 2021,1
100745,complete,9,2,30,6,1,0,0,7,1,1,4,2,1,0,2,3,3,2,1,4,3,2,3,1,1,1,0,2,1,1,1,3,0,2,1,1,3,3,1,2,1,3,1,1,3,1,0,2,2,3,2,0,2,3,2,3,1,4,8888888,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0,0,4,2,0,1,0,0,0,0,1,2,2,7,5,5,7,7,1,7,1,6,4,2,4,2,3,4,3,3,130000.0,0,,,,,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,800000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2,1,100000.0,5.0,1,20000.0,5.0,1,40000.0,5.0,1,40000.0,5.0,0,,,0,800000,400000,400000.0,0,,,20.0,0,4,0.0,0.0,10.0,80.0,10.0,0.0,0.0,0.0,0.0,0.0,7777777,3,,Mon Oct 18 18:34:48 UTC+0 2021,1
100489,complete,3084,1,35,6,1,0,0,6,1,1,1,1,1,1,1,2,3,2,0,4,4,2,3,3,1,1,0,1,1,1,2,2,0,2,1,2,3,2,2,1,0,3,2,1,3,2,1,2,2,2,2,1,2,3,1,3,0,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6.0,0,0,4,2,0,1,0,0,0,0,1,1,2,7,1,7,1,7,7,7,1,7,2,4,4,4,3,3,2,2,95000.0,0,,,,,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,50000.0,5.0,1,30000.0,5.0,0,,,0,,,0,,,0,100000,50000,100000.0,0,,,5.0,0,3,0.0,0.0,0.0,50.0,15.0,20.0,15.0,0.0,0.0,0.0,2,2,,Mon Oct 18 19:17:42 UTC+0 2021,1
